repository,issue_number,issue_state,issue_title,issue_created_at,issue_closed_at,issue_author,issue_comments
robin-shaun/XTDrone,75,open,请问有适合SLAM的比较大的.world模型吗？,2023-04-10T09:22:50Z,,LChen-99,3
robin-shaun/XTDrone,74,open,相机畸变参数是多少?,2023-04-09T14:19:36Z,,LChen-99,3
robin-shaun/XTDrone,73,open,编译ego_planner的时候报错,2023-04-09T11:18:36Z,,FlyKzy,0
robin-shaun/XTDrone,72,open,无人机降落后rviz里面还在不停转圈运动,2023-04-02T11:46:07Z,,uestyhox1,1
robin-shaun/XTDrone,71,open,VINS-Fusion+RTABMap的三维稠密重建rviz中没有深度图数据,2023-03-29T02:40:27Z,,uestyhox1,2
robin-shaun/XTDrone,70,open,VINS-Fusion+RTABMap建图部分，启动RTAB建图报错,2023-03-26T03:31:33Z,,silkmeloni,13
robin-shaun/XTDrone,69,closed,三维路径规划给定一个拐角之外的目标点，规划的路线是直线,2023-03-23T07:17:51Z,2024-11-25T06:48:19Z,Jimmy-L99,1
robin-shaun/XTDrone,68,open,关于rtabmap_vins.launch文件的问题,2023-03-15T06:43:57Z,,kenan9875645,0
robin-shaun/XTDrone,67,closed,roslaunch px4 mavros_posix_sitl.launch会报错，gazebo里面没有飞机模型出现,2023-03-12T07:23:33Z,2023-03-12T07:27:48Z,winnnnnnd,5
robin-shaun/XTDrone,66,closed,三维运动规划部分，rviz 坐标显示异常,2023-02-23T10:11:36Z,2023-08-22T09:14:47Z,ku-zhen,2
robin-shaun/XTDrone,65,closed,orbslam2用键盘控制无人机起飞不了,2023-02-22T08:39:53Z,2023-03-01T01:31:16Z,Jimmy-L99,5
robin-shaun/XTDrone,64,closed,无人机悬停后会乱飞,2023-02-20T12:09:02Z,2024-11-25T06:48:03Z,Jimmy-L99,4
robin-shaun/XTDrone,63,closed,docker三维运动规划部分编译不通过,2023-02-17T12:30:49Z,2023-02-23T10:05:30Z,ku-zhen,0
robin-shaun/XTDrone,62,closed,无人车运动规划中RVIZ用2d nav goal设置目标点没反应,2023-02-17T11:56:05Z,2023-02-22T08:19:31Z,Jimmy-L99,4
robin-shaun/XTDrone,61,open,键盘控制反应迟钝,2023-02-13T12:49:52Z,,littlebudin,20
robin-shaun/XTDrone,60,closed,docker 内 gazebo 帧率低,2023-02-13T07:49:38Z,2023-02-16T10:14:45Z,ku-zhen,3
robin-shaun/XTDrone,59,closed,配置与控制无人车章节，编译报错以及解决方案,2023-01-08T15:49:41Z,2023-02-13T14:14:03Z,bruz-z,1
robin-shaun/XTDrone,58,open,请问该如何设置合理的目标点位置值呢，感觉每次设置的都不对,2022-12-22T11:39:29Z,,RobinHan24,0
robin-shaun/XTDrone,57,open,vins仿真环节正常，可以使无人机正常悬停，ego-planner出错,2022-12-22T11:22:47Z,,RobinHan24,15
robin-shaun/XTDrone,56,closed,您好，我在运行 roslaunch px4 zhihang1.launch 时报错 px4包中zhihang1.launch 文件不存在（我已经用git pull与docker commit更新了docker）,2022-12-17T13:42:59Z,2022-12-21T14:14:59Z,mahafeeling,3
robin-shaun/XTDrone,55,closed,UBuntu 20.04加载相机模型出错,2022-12-12T08:54:37Z,2022-12-14T03:24:02Z,wenbin-hhhhh,6
robin-shaun/XTDrone,54,open,二维激光SLAM仿真在Rviz中没有传感器数据,2022-11-15T05:05:24Z,,lijoe123,31
robin-shaun/XTDrone,53,closed,请问怎样修改EKF视觉模式的观测协方差矩阵,2022-11-10T10:57:52Z,2022-11-10T11:12:39Z,Elio-in-summer,5
robin-shaun/XTDrone,52,closed,你们的多机精准降落的代码写的有问题,2022-11-07T07:19:29Z,2022-11-07T15:18:43Z,Elio-in-summer,2
robin-shaun/XTDrone,51,closed,二维运动规划bug,2022-11-06T13:19:49Z,2022-11-06T15:43:14Z,mengchaoheng,9
robin-shaun/XTDrone,50,closed,三维激光SLAM无法加载传感器数据,2022-11-06T09:09:03Z,2022-12-16T13:56:49Z,mengchaoheng,21
robin-shaun/XTDrone,49,closed,为何不更新？,2022-11-03T12:44:30Z,2022-11-05T02:09:46Z,mengchaoheng,11
robin-shaun/XTDrone,48,closed,VIO无法收到双目相机的数据,2022-11-01T09:24:02Z,2022-11-02T14:57:15Z,Rainlv,4
robin-shaun/XTDrone,47,closed,Could i use the project in the ubuntu20.04 noetic? ,2022-11-01T06:47:57Z,2022-11-08T06:05:48Z,lijoe123,5
robin-shaun/XTDrone,46,closed,你好，请问，我根据文档编译gazebo时不通过，提示我缺少以下模块，,2022-10-29T09:42:06Z,2022-10-30T03:05:19Z,Zixuan-Wang99,1
robin-shaun/XTDrone,45,open,编译使用你们的gazebo_ros包不能正确打开urdf模型了,2022-10-26T04:50:14Z,,Elio-in-summer,0
robin-shaun/XTDrone,44,open,运行indoor.lunch 文件时出现Parameter IMU_INTEG_RATE not found,2022-10-24T15:36:10Z,,Elio-in-summer,1
robin-shaun/XTDrone,43,closed,6架无人机仿真有一到两架MAVROS与SITL通信失败,2022-10-10T00:42:04Z,2022-11-05T02:13:35Z,Mrzzzz1,8
autowarefoundation/autoware.universe,12518,open,colon build bug,2026-04-29T08:51:10Z,,cyrusliu1984,0
autowarefoundation/autoware.universe,12517,open,Segfault in crosswalk module due to non-strict std::sort comparator,2026-04-28T19:05:03Z,,Ching-Hsiang-18,0
autowarefoundation/autoware.universe,12512,open,Can't build `autoware_ptv3` with ninja,2026-04-28T06:46:40Z,,VRichardJP,0
autowarefoundation/autoware.universe,12497,open,Support trajectory switching and update the decision logic for operation mode and MRM,2026-04-21T08:03:45Z,,isamu-takagi,0
autowarefoundation/autoware.universe,12469,open,Migration Step for Planning Simulator-Specific Packages,2026-04-10T11:08:56Z,,sasakisasaki,2
autowarefoundation/autoware.universe,12460,open,`autoware_behavior_path_planner` node crash when a new planning goal published,2026-04-09T14:49:06Z,,smk-robotics,0
autowarefoundation/autoware.universe,12454,closed,Fix cppcheck CI: weekly has been failing for over a year,2026-04-09T13:16:41Z,2026-04-09T15:04:59Z,xmfcx,0
autowarefoundation/autoware.universe,12452,closed,Switch check-build-depends to universe-devel-jazzy container and rename build_depends_humble.repos,2026-04-09T12:32:07Z,2026-04-09T13:47:03Z,xmfcx,0
autowarefoundation/autoware.universe,12450,open,Fix supressed clang-tidy failures,2026-04-09T09:35:46Z,,xmfcx,1
autowarefoundation/autoware.universe,12431,closed,fix(ci): resolve clang-tidy failures on main branch,2026-04-08T08:41:17Z,2026-04-09T09:36:52Z,xmfcx,2
autowarefoundation/autoware.universe,12429,closed,ci(codecov): differential PR builds should upload under the same flag as total builds,2026-04-08T07:11:41Z,2026-04-08T09:20:10Z,xmfcx,0
loco-3d/crocoddyl,1488,open,SetRunningModel not setting properly,2026-04-01T14:06:35Z,,GabrielEGC,2
loco-3d/crocoddyl,1473,closed,Is there any plan to open source the solver of Endpoint-Explicit DDP,2026-01-21T03:06:27Z,2026-03-16T18:39:51Z,LuX-90,1
loco-3d/crocoddyl,1468,closed,Crocoddyl sometimes fails to solve:free(): invalid size,2026-01-01T10:50:12Z,2026-01-02T09:18:38Z,Decembereye,1
loco-3d/crocoddyl,1466,closed,example-robot-data breaks Crocoddyl ROS2 building,2025-12-29T13:27:39Z,2026-01-30T11:55:12Z,cmastalli,2
loco-3d/crocoddyl,1460,closed,ModuleNotFoundError: No module named 'example_robot_data',2025-12-15T14:51:32Z,2025-12-16T02:26:37Z,KingeL21,2
loco-3d/crocoddyl,1444,closed,typo in Notebook examples,2025-10-22T23:56:30Z,2025-10-29T17:49:07Z,Dhanushvarma,3
loco-3d/crocoddyl,1416,closed,Suggestion needed for adding exteral force,2025-07-07T23:26:58Z,2025-07-10T07:33:07Z,Ericcsr,1
loco-3d/crocoddyl,1410,closed,CMake build error when build with flag 'BUILD_WITH_CODEGEN_SUPPORT',2025-06-20T08:34:20Z,2025-06-20T21:18:16Z,tkpf,0
loco-3d/crocoddyl,1402,closed,missing <memory> include in core/utils/conversion.hpp + cycle include,2025-06-03T09:12:29Z,2025-06-03T13:01:21Z,tkpf,2
loco-3d/crocoddyl,1399,closed,Add example-robot-data to required dependencies,2025-05-30T20:31:15Z,2025-06-03T19:06:05Z,stephenmcc,2
loco-3d/crocoddyl,1398,closed,Unexpected arg for Viewer,2025-05-30T15:11:54Z,2025-06-04T08:57:40Z,stephenmcc,6
loco-3d/crocoddyl,1397,closed,Documentation links in README,2025-05-30T14:50:23Z,2025-06-03T19:06:27Z,stephenmcc,1
leggedrobotics/open3d_slam,82,open,No saved map data - empty folder,2025-01-21T11:57:26Z,,jagsme,9
leggedrobotics/open3d_slam,79,open,How can I pull request ROS 2 packages,2024-05-04T09:52:14Z,,hijimasa,12
leggedrobotics/open3d_slam,77,open,Odometry failed!!!!! ,2024-01-09T05:26:36Z,,hcws,0
leggedrobotics/open3d_slam,76,open,"Using Sick Multiscan Lidar in ROS and getting ""Trying to insert and empyt cloud!!! Skipping the measurement"" warning",2024-01-04T06:54:55Z,,Gowresh-MARC,3
leggedrobotics/open3d_slam,75,open,Problem build open3d_slam_lua_io,2023-10-13T15:15:06Z,,Cavalletta98,5
leggedrobotics/open3d_slam,67,closed,Question regarding the pointcloud data,2023-06-02T14:36:50Z,2023-06-03T13:48:19Z,daewoode,1
leggedrobotics/open3d_slam,63,closed,Changing pcl of point cloud colorizer to open3d,2023-05-09T16:19:21Z,2023-05-11T21:37:59Z,nubertj,3
leggedrobotics/open3d_slam,59,open,error during package startup with realsene,2023-03-11T09:57:13Z,,daaaaak,2
leggedrobotics/open3d_slam,56,closed,Can not compile open3d_slam_ros,2022-12-22T16:37:46Z,2023-06-03T13:48:46Z,Cristian-wp,4
leggedrobotics/open3d_slam,55,closed,Output topic empty,2022-12-16T09:26:55Z,2022-12-16T17:24:34Z,mich-pest,6
leggedrobotics/open3d_slam,53,closed,error during package startup,2022-12-09T13:29:36Z,2022-12-12T08:40:32Z,BBlumhofer,2
leggedrobotics/open3d_slam,40,closed,open3d_slam_ros inconclusive (rgb-d camera),2022-09-21T13:10:46Z,2022-11-02T16:17:33Z,enginksz,7
leggedrobotics/open3d_slam,39,closed,Open3d_catkin can't find PPA-installed Open3D,2022-09-21T07:56:46Z,2022-10-19T16:20:23Z,YoshuaNava,6
leggedrobotics/open3d_slam,34,closed,fmt compilation error,2022-07-19T01:52:17Z,2022-08-24T16:17:42Z,braca51e,6
leggedrobotics/open3d_slam,30,closed,how to build without ros (like on macOS) and visualize?,2022-06-16T13:46:35Z,2022-06-16T19:10:53Z,lucasjinreal,1
leggedrobotics/open3d_slam,14,closed,System Eigen needs to be included in CMakeLists.txt of user of open3d_catkin,2022-03-29T13:36:36Z,2022-06-16T16:10:10Z,nubertj,2
linorobot/linorobot2,219,closed,Colcon Build Error for turtlebot4_description,2026-04-16T11:51:15Z,2026-04-16T12:02:23Z,ShivamMaurya14,2
linorobot/linorobot2,217,open,Add Physical Robot info to the new gh-pages documentation,2026-04-06T17:00:38Z,,PaulBouchier,1
linorobot/linorobot2,214,open,image_to_gazebo enhancement rqst: support pgm images,2026-03-28T02:41:52Z,,PaulBouchier,20
linorobot/linorobot2,212,open,[Gazebo-cuda Docker] Gazebo fails to start / KasmVNC black screen on WSL2 + RTX 4070,2026-03-17T06:13:13Z,,yanght24,3
linorobot/linorobot2,210,closed,"WSL2 + Ubuntu 22.04 + ROS 2 Humble + Ignition Gazebo 6: GUI opens but stays black after forcing Ogre, while simulation backend runs normally",2026-03-16T06:54:39Z,2026-03-16T07:28:09Z,yanght24,3
linorobot/linorobot2,209,closed,installation of linorobot2 on jetson orin nx with jetpack 6.2.2,2026-03-13T03:51:31Z,2026-03-15T09:20:31Z,hemsinghb,2
linorobot/linorobot2,199,closed,Jazzy regression - latest push starts the robot in the middle of the center post,2026-03-07T00:32:32Z,2026-03-08T10:23:13Z,PaulBouchier,9
linorobot/linorobot2,198,closed,Proposal to extend the new gh-pages documentation,2026-03-03T11:27:45Z,2026-04-07T08:59:38Z,PaulBouchier,8
linorobot/linorobot2,192,closed,New install issues,2026-02-18T22:55:50Z,2026-02-19T10:51:11Z,PaulBouchier,4
linorobot/linorobot2,191,closed,Rolling branch doesn't build,2026-02-17T01:20:15Z,2026-02-18T12:09:15Z,PaulBouchier,3
linorobot/linorobot2,190,closed,"nav2.config to try Mecanum motion, but I don't see any Mecanum movement results. However, I can move in all directions using the keyboard.",2025-12-24T16:37:21Z,2025-12-25T15:53:47Z,banh0001,3
linorobot/linorobot2,187,open,Teleop_twist_joy parameters not set from joy.yaml correctly,2025-09-28T22:25:05Z,,PaulBouchier,0
linorobot/linorobot2,185,closed,IMU Issues in Gazebo Simulation,2025-09-19T03:00:12Z,2025-09-20T11:22:14Z,chenfusheng233,2
linorobot/linorobot2,184,open,Something fishy with /update_microros.bash,2025-08-30T14:44:00Z,,pitosalas,5
linorobot/linorobot2,183,open,linorobot2_gazebo installation dependencies issues,2025-08-04T08:34:46Z,,PaulBouchier,1
linorobot/linorobot2,182,open,error micro ros,2025-07-22T15:50:54Z,,Hao2031a,1
linorobot/linorobot2,181,closed,Issues launching sensors.launch.py with realsense D435 camera,2025-07-13T01:00:18Z,2025-07-27T03:16:51Z,longuyen3127,2
linorobot/linorobot2,179,closed,The initial orientation of rviz doesn't match Gazebo's initial camera view,2025-07-12T12:16:10Z,2025-07-13T15:48:59Z,PaulBouchier,1
linorobot/linorobot2,175,closed,gazebo warnings from robot model,2025-06-27T15:14:51Z,2025-10-11T08:13:32Z,PaulBouchier,2
linorobot/linorobot2,174,closed,micro-ros baud rate mismatched with linorobot_hardware,2025-06-27T10:22:19Z,2025-07-06T10:52:29Z,PaulBouchier,3
linorobot/linorobot2,173,closed,LaunchConfigurationEquals deprecation warning in launch files,2025-06-27T10:07:34Z,2025-07-13T15:39:13Z,PaulBouchier,1
linorobot/linorobot2,172,closed,Docker simulation spawns robot in middle of a cylinder,2025-06-27T08:42:46Z,2025-07-13T15:40:16Z,PaulBouchier,1
linorobot/linorobot2,171,open,README.md docker instructions are out of date,2025-06-27T08:39:29Z,,PaulBouchier,3
linorobot/linorobot2,169,open,Dockerfile needs cleanup,2025-06-26T18:45:02Z,,PaulBouchier,3
linorobot/linorobot2,168,closed,Jazzy branch gazebo still broken with turtlebot3_world,2025-06-23T01:57:05Z,2025-06-27T10:23:30Z,PaulBouchier,12
linorobot/linorobot2,166,closed,Jazzy branch gazebo broken: sets default world as turtlebot3_world but robot initial position is inside the middle cylinder,2025-06-22T19:37:28Z,2025-06-23T00:08:47Z,PaulBouchier,0
linorobot/linorobot2,161,closed,CUDA Docker Image Doesn't work on Jazzy,2025-06-08T01:38:48Z,2025-06-08T02:58:43Z,grassjelly,1
linorobot/linorobot2,158,closed,"Docker doesn't build on jazzy, other docker issues",2025-06-05T21:25:29Z,2025-06-08T03:35:27Z,PaulBouchier,1
linorobot/linorobot2,156,closed,Navigation with gazebo doesn't work when using gz-harmonic branch on latest Jazzy - navigation.yaml issues,2025-05-30T17:24:30Z,2025-06-08T03:36:37Z,PaulBouchier,7
linorobot/linorobot2,155,closed,"Please create a ""Rolling"" branch",2025-05-28T10:26:53Z,2025-05-31T12:43:44Z,PaulBouchier,3
linorobot/linorobot2,154,closed,Wheel spin non stop,2025-05-12T23:28:36Z,2025-05-16T21:42:31Z,fordft168,3
linorobot/linorobot2,153,open,Auto drifting in localization,2025-05-10T11:02:17Z,,souravchandrasaha,1
linorobot/linorobot2,152,closed,Docker Documentation,2025-04-19T22:07:50Z,2025-07-27T03:21:19Z,atticusrussell,4
linorobot/linorobot2,151,closed,No Microcontroller,2025-04-11T07:10:09Z,2025-06-15T20:05:19Z,EngSaleha,4
linorobot/linorobot2,150,closed,Firmware installation,2025-04-06T10:42:37Z,2025-07-27T03:22:19Z,mervinn11,5
linorobot/linorobot2,149,open,No deepth,2025-03-31T17:57:42Z,,Hao2031a,0
linorobot/linorobot2,148,closed,Current structure of URDF is not helpful if I want to surgically customize it,2025-03-06T01:48:12Z,2025-03-09T18:50:27Z,pitosalas,2
linorobot/linorobot2,147,open,micro ros agent,2025-02-11T09:53:58Z,,NikHaziqi,2
linorobot/linorobot2,145,closed,"""Queue is Full"" Error",2025-02-07T18:16:07Z,2025-07-27T02:46:31Z,retrodorian,15
linorobot/linorobot2,142,open,Linorobot2 for ROS2 Jazzy Jalisco on Pi5,2025-01-31T16:21:12Z,,Alwynn03,3
linorobot/linorobot2,141,open,Best way to adjust urdf,2025-01-29T17:32:20Z,,pitosalas,4
linorobot/linorobot2,139,open,Could not managed the Navigation with stability.,2025-01-26T07:11:47Z,,retrodorian,2
linorobot/linorobot2,138,closed,imu_link should not be child of odom,2025-01-25T17:36:46Z,2025-01-29T17:57:16Z,pitosalas,7
linorobot/linorobot2,137,closed,Will not build past ros_micro_agent,2025-01-20T21:21:14Z,2025-01-30T00:48:42Z,starrtriaxle82,9
linorobot/linorobot2,135,closed,Lidar doesn't show,2025-01-06T12:30:14Z,2025-11-07T13:45:08Z,2vin2vin,4
linorobot/linorobot2,134,closed,could not choose the laser sensor.,2024-12-26T19:33:11Z,2024-12-30T11:09:07Z,retrodorian,3
linorobot/linorobot2,133,open,My robot turns too much,2024-12-08T18:01:03Z,,Pattapol2005,20
linorobot/linorobot2,132,open,Robot is not reaching to goal position and getting structed in between.,2024-11-27T11:01:02Z,,souravchandrasaha,2
linorobot/linorobot2,131,open,AMCL particles not appearing on rviz2,2024-11-08T07:25:44Z,,hemsinghb,1
linorobot/linorobot2,130,open,Realsense device not found,2024-10-16T10:53:55Z,,souravchandrasaha,0
linorobot/linorobot2,129,open,transform for Odom frame.,2024-10-02T09:01:07Z,,iliar-rabet,1
linorobot/linorobot2,128,open,Mecanum drive robot navigation yaml file,2024-09-12T04:00:26Z,,dengxingyu,1
linorobot/linorobot2,127,closed,No transform from wheels to map (Gazebo),2024-07-07T04:34:12Z,2024-07-07T23:08:44Z,rxtm0001,0
linorobot/linorobot2,124,open,Build failed for esp32,2024-06-03T13:16:34Z,,iiZtZahran,2
linorobot/linorobot2,123,open,linorobot2 : when moves in real environment hitting objects which are left /right side which are not in same height of LIDAR plane,2024-05-30T17:32:19Z,,hemsinghb,18
linorobot/linorobot2,122,closed,linorobot2 : when moves in real environment hitting objects which are left /right side which are not in same height of LIDAR plane,2024-05-30T02:39:26Z,2024-05-30T02:40:37Z,hemsinghb,1
linorobot/linorobot2,121,open,Using 2 ESP32 Devkit's,2024-05-21T09:36:10Z,,cantkntmr,13
linorobot/linorobot2,119,open,ESP32 issues anyone?,2024-04-26T15:52:24Z,,tbalatka,50
sea-bass/pyrobosim,426,closed,Spawning objects stochastically,2026-02-11T14:29:22Z,2026-02-18T11:39:55Z,charlie1329,8
sea-bass/pyrobosim,425,closed,No `target_object` in robot's detect returns `SUCCESS`?,2026-02-09T22:28:53Z,2026-02-09T22:39:29Z,jsalfity,9
sea-bass/pyrobosim,409,closed,Consider standardizing to `pathlib.Path` instead of strings,2025-11-09T04:28:28Z,2025-12-31T17:07:28Z,sea-bass,2
sea-bass/pyrobosim,390,closed,Allow spawning robots and objects randomly from a list of parent locations,2025-08-11T22:20:47Z,2025-08-11T23:36:47Z,sea-bass,0
sea-bass/pyrobosim,380,closed,Allow resetting worlds with a deterministic RNG seed,2025-07-28T01:29:12Z,2025-08-02T12:58:03Z,sea-bass,0
sea-bass/pyrobosim,379,closed,Allow objects to be spawned in random locations,2025-07-28T01:24:04Z,2025-08-02T02:32:43Z,sea-bass,0
sea-bass/pyrobosim,375,closed,Resetting a world repeatedly takes increasingly longer,2025-07-27T18:39:27Z,2025-07-27T19:12:43Z,sea-bass,0
sea-bass/pyrobosim,373,closed,Include object spawns and category information in ROS message,2025-07-27T02:46:12Z,2025-07-27T19:12:43Z,sea-bass,0
sea-bass/pyrobosim,372,closed,"Make it possible to specify realtime factor for actions, including ""as fast as possible""",2025-07-27T02:42:50Z,2025-07-28T23:27:54Z,sea-bass,0
sea-bass/pyrobosim,366,closed,Robot action execution options are not serialized to YAML,2025-07-04T21:12:22Z,2025-07-05T02:22:42Z,sea-bass,0
sea-bass/pyrobosim,359,closed,Build failing as GPG key expired,2025-06-02T04:22:40Z,2025-06-11T16:45:27Z,SGeetansh,4
sea-bass/pyrobosim,348,closed,Make planner and sensor registration easier,2025-04-09T01:41:08Z,2025-04-14T14:03:41Z,sea-bass,0
sea-bass/pyrobosim,341,closed,Create UI menu with display toggle options,2025-03-15T21:33:38Z,2025-05-13T18:55:37Z,sea-bass,0
sea-bass/pyrobosim,340,open,Create field-of-view (FOV) sensor simulation,2025-03-15T21:31:27Z,,sea-bass,0
sea-bass/pyrobosim,339,closed,Create lidar simulation,2025-03-15T21:30:30Z,2025-04-10T16:30:41Z,sea-bass,0
sea-bass/pyrobosim,337,closed,ExecutionResult is None in DetectObjects ROS Action,2025-03-12T09:48:17Z,2025-03-12T22:31:32Z,Oberacda,3
sea-bass/pyrobosim,336,closed,Robot is not at an object spawn. Cannot detect objects.,2025-03-10T15:30:45Z,2025-03-11T10:49:20Z,PAyush15,5
sea-bass/pyrobosim,335,closed,Setup instruction improvement suggestion,2025-03-08T13:13:28Z,2025-03-08T15:09:02Z,WTTien,1
